Iteration,Time Step,Time,Vx Vel,Vy Vel,Vz Vel,Pressure,Temp,TKE,TED,Scalar
677,226,0.678,0.0616261,0.0664573,-0.282414,-0.0730923,0,0,0,0
678,226,0.678,0.0615041,0.0665696,-0.288225,-0.0801733,0,0,0,0
679,227,0.681,0.0629383,0.0664624,-0.283418,-0.0689752,0,0,0,0
680,227,0.681,0.0629597,0.0665064,-0.29139,-0.0664063,0,0,0,0
681,227,0.681,0.062908,0.0665181,-0.297759,-0.0673138,0,0,0,0
682,228,0.684,0.0617227,0.0657492,-0.299006,-0.0591279,0,0,0,0
683,228,0.684,0.0616954,0.0655831,-0.308623,-0.0580877,0,0,0,0
684,228,0.684,0.0616611,0.065495,-0.316321,-0.0599123,0,0,0,0
685,229,0.687,0.0599694,0.0668981,-0.323048,-0.0540496,0,0,0,0
686,229,0.687,0.0597581,0.0665706,-0.332972,-0.0542719,0,0,0,0
687,229,0.687,0.059624,0.0663474,-0.340529,-0.0568294,0,0,0,0
688,230,0.69,0.059251,0.06902,-0.34598,-0.0502488,0,0,0,0
689,230,0.69,0.0593591,0.0693995,-0.354949,-0.050358,0,0,0,0
690,230,0.69,0.0594658,0.0696438,-0.361931,-0.0531601,0,0,0,0
691,231,0.693,0.0606413,0.0688409,-0.369958,-0.0460528,0,0,0,0
692,231,0.693,0.0605692,0.0689163,-0.379439,-0.0461843,0,0,0,0
693,231,0.693,0.0605333,0.0689847,-0.386622,-0.0491858,0,0,0,0
694,232,0.696,0.0606714,0.0696799,-0.394908,-0.0444957,0,0,0,0
695,232,0.696,0.0611832,0.069934,-0.404385,-0.0458623,0,0,0,0
696,232,0.696,0.0615759,0.0700814,-0.411431,-0.049616,0,0,0,0
697,233,0.699,0.060752,0.071741,-0.419895,-0.0381926,0,0,0,0
698,233,0.699,0.0607963,0.0719429,-0.430072,-0.0362996,0,0,0,0
699,233,0.699,0.0608309,0.0720289,-0.437554,-0.0385652,0,0,0,0
700,234,0.702,0.0618454,0.0721052,-0.444453,-0.0312624,0,0,0,0
701,234,0.702,0.0620275,0.0721909,-0.452499,-0.0316944,0,0,0,0
702,234,0.702,0.0621728,0.0721884,-0.458492,-0.0351886,0,0,0,0
703,235,0.705,0.0637101,0.0736153,-0.463325,-0.0296909,0,0,0,0
704,235,0.705,0.0641602,0.0736295,-0.470699,-0.03097,0,0,0,0
705,235,0.705,0.064541,0.0735898,-0.476156,-0.0348844,0,0,0,0
706,236,0.708,0.0634609,0.0735013,-0.480157,-0.0350834,0,0,0,0
707,236,0.708,0.0638662,0.0731861,-0.487379,-0.0386764,0,0,0,0
708,236,0.708,0.0641836,0.0729368,-0.492619,-0.0433875,0,0,0,0
709,237,0.711,0.064796,0.0721628,-0.49218,-0.0374512,0,0,0,0
710,237,0.711,0.06496,0.0720069,-0.497344,-0.0379307,0,0,0,0
711,237,0.711,0.0651221,0.0718922,-0.501258,-0.0410859,0,0,0,0
712,238,0.714,0.0648597,0.0728154,-0.498073,-0.0357224,0,0,0,0
713,238,0.714,0.0650634,0.0727813,-0.502032,-0.0364865,0,0,0,0
714,238,0.714,0.0652138,0.0727036,-0.505104,-0.0397126,0,0,0,0
715,239,0.717,0.0653249,0.0707375,-0.498311,-0.0402489,0,0,0,0
716,239,0.717,0.0659923,0.0701919,-0.503033,-0.0435299,0,0,0,0
717,239,0.717,0.066502,0.0697929,-0.506663,-0.0476245,0,0,0,0
718,240,0.72,0.0659411,0.0691871,-0.499325,-0.0435981,0,0,0,0
719,240,0.72,0.0659225,0.0691374,-0.504219,-0.0443557,0,0,0,0
720,240,0.72,0.0659291,0.0691088,-0.507974,-0.0469936,0,0,0,0
721,241,0.723,0.0640867,0.0723713,-0.500383,-0.0444856,0,0,0,0
722,241,0.723,0.064372,0.0719932,-0.504778,-0.0460508,0,0,0,0
723,241,0.723,0.064606,0.071659,-0.508326,-0.0489969,0,0,0,0
724,242,0.726,0.0641959,0.0734726,-0.502469,-0.0447757,0,0,0,0
725,242,0.726,0.0642664,0.0740351,-0.50861,-0.045502,0,0,0,0
726,242,0.726,0.0643217,0.0744706,-0.513484,-0.0479413,0,0,0,0
727,243,0.729,0.0642295,0.0758734,-0.508936,-0.0433138,0,0,0,0
728,243,0.729,0.0648251,0.0761424,-0.51725,-0.0435048,0,0,0,0
729,243,0.729,0.0652691,0.0763466,-0.5237,-0.0455053,0,0,0,0
730,244,0.732,0.065896,0.0749687,-0.52201,-0.0406524,0,0,0,0
731,244,0.732,0.0657399,0.0744182,-0.531951,-0.0410062,0,0,0,0
732,244,0.732,0.0656064,0.074001,-0.539746,-0.0431939,0,0,0,0
733,245,0.735,0.0637963,0.0773295,-0.534471,-0.0368314,0,0,0,0
734,245,0.735,0.0635854,0.0776253,-0.547927,-0.0368314,0,0,0,0
735,245,0.735,0.0634424,0.0778602,-0.55832,-0.0389743,0,0,0,0
736,246,0.738,0.0631558,0.0796319,-0.538665,-0.0349118,0,0,0,0
737,246,0.738,0.0632538,0.079682,-0.554987,-0.0366278,0,0,0,0
738,246,0.738,0.0633066,0.079734,-0.567442,-0.039709,0,0,0,0
739,247,0.741,0.0626246,0.0772467,-0.551939,-0.0346404,0,0,0,0
740,247,0.741,0.0623368,0.0770304,-0.567935,-0.0359463,0,0,0,0
741,247,0.741,0.0621059,0.0768442,-0.579527,-0.0390324,0,0,0,0
742,248,0.744,0.0608583,0.0782042,-0.553925,-0.0360689,0,0,0,0
743,248,0.744,0.0613734,0.0777246,-0.565965,-0.0386651,0,0,0,0
744,248,0.744,0.0617589,0.0773292,-0.574167,-0.0424604,0,0,0,0
745,249,0.747,0.0617844,0.0744755,-0.536885,-0.0456506,0,0,0,0
746,249,0.747,0.0622412,0.0734498,-0.541689,-0.0511126,0,0,0,0
747,249,0.747,0.0625762,0.0726201,-0.544484,-0.0560714,0,0,0,0
748,250,0.75,0.0644707,0.0668431,-0.274696,-0.0531732,0,0,0,0
749,250,0.75,0.0645199,0.0664226,-0.270054,-0.0513451,0,0,0,0
750,250,0.75,0.0645376,0.0661151,-0.268209,-0.0505535,0,0,0,0
751,251,0.753,0.0640442,0.0652764,-0.269124,-0.0689883,0,0,0,0
752,251,0.753,0.0637955,0.0651628,-0.277042,-0.0805642,0,0,0,0
753,251,0.753,0.0635874,0.065109,-0.282973,-0.0880569,0,0,0,0
754,252,0.756,0.0648219,0.0656634,-0.277748,-0.0699014,0,0,0,0
755,252,0.756,0.0648677,0.0657544,-0.285464,-0.064153,0,0,0,0
756,252,0.756,0.0648545,0.0658035,-0.291659,-0.0636407,0,0,0,0
757,253,0.759,0.0642028,0.0661955,-0.292496,-0.0550909,0,0,0,0
758,253,0.759,0.064377,0.0661314,-0.301898,-0.0539628,0,0,0,0
759,253,0.759,0.0644897,0.0661156,-0.309429,-0.0558217,0,0,0,0
760,254,0.762,0.0617004,0.0676573,-0.315491,-0.0501285,0,0,0,0
761,254,0.762,0.0615518,0.0673773,-0.324907,-0.0504059,0,0,0,0
762,254,0.762,0.0614794,0.0671785,-0.332135,-0.05306,0,0,0,0
763,255,0.765,0.0627317,0.0686273,-0.336962,-0.0486,0,0,0,0
764,255,0.765,0.063104,0.0688863,-0.345523,-0.0496898,0,0,0,0
765,255,0.765,0.0633486,0.0690665,-0.352219,-0.0529272,0,0,0,0
766,256,0.768,0.0636034,0.068574,-0.360302,-0.0440213,0,0,0,0
767,256,0.768,0.0633907,0.068842,-0.370171,-0.043448,0,0,0,0
768,256,0.768,0.063263,0.0690238,-0.377578,-0.0462286,0,0,0,0
769,257,0.771,0.0634793,0.068947,-0.385963,-0.0413968,0,0,0,0
770,257,0.771,0.0637539,0.0690405,-0.39511,-0.0426951,0,0,0,0
771,257,0.771,0.0639808,0.0691028,-0.401929,-0.0464601,0,0,0,0
772,258,0.774,0.0645254,0.0701608,-0.409856,-0.0373283,0,0,0,0
773,258,0.774,0.064759,0.0702477,-0.419383,-0.036474,0,0,0,0
774,258,0.774,0.0649058,0.0703196,-0.426404,-0.0392264,0,0,0,0
775,259,0.777,0.0664485,0.070043,-0.432392,-0.0331534,0,0,0,0
776,259,0.777,0.0668893,0.0699815,-0.440362,-0.0341012,0,0,0,0
777,259,0.777,0.067222,0.069916,-0.446302,-0.0377981,0,0,0,0
778,260,0.78,0.0673871,0.0715636,-0.450993,-0.0302108,0,0,0,0
779,260,0.78,0.0678038,0.07155,-0.458153,-0.0304929,0,0,0,0
780,260,0.78,0.0681729,0.0714618,-0.463491,-0.0339499,0,0,0,0
781,261,0.783,0.0667714,0.0721074,-0.467801,-0.0314529,0,0,0,0
782,261,0.783,0.0670562,0.0722646,-0.475068,-0.033919,0,0,0,0
783,261,0.783,0.0673453,0.0723135,-0.480357,-0.0382297,0,0,0,0
784,262,0.786,0.0678026,0.0718671,-0.479923,-0.0356544,0,0,0,0
785,262,0.786,0.0679429,0.0716676,-0.485085,-0.0376001,0,0,0,0
786,262,0.786,0.0680723,0.071517,-0.489037,-0.0414008,0,0,0,0
787,263,0.789,0.0678343,0.0709314,-0.486289,-0.0338529,0,0,0,0
788,263,0.789,0.0678424,0.0706145,-0.490567,-0.0337705,0,0,0,0
789,263,0.789,0.0678702,0.0703927,-0.493883,-0.0366419,0,0,0,0
790,264,0.792,0.0668449,0.0698224,-0.486791,-0.035682,0,0,0,0
791,264,0.792,0.0673027,0.0695513,-0.491531,-0.0384766,0,0,0,0
792,264,0.792,0.0676635,0.0693471,-0.495172,-0.0424364,0,0,0,0
793,265,0.795,0.067747,0.0686863,-0.487862,-0.0422025,0,0,0,0
794,265,0.795,0.0680034,0.0684384,-0.492911,-0.0447835,0,0,0,0
795,265,0.795,0.0682147,0.068255,-0.496806,-0.0482863,0,0,0,0
796,266,0.798,0.065945,0.0703765,-0.489937,-0.0452258,0,0,0,0
797,266,0.798,0.0664149,0.0702847,-0.494722,-0.0465056,0,0,0,0
798,266,0.798,0.0668202,0.0701872,-0.498541,-0.0493012,0,0,0,0
799,267,0.801,0.0663883,0.0709651,-0.492707,-0.0440168,0,0,0,0
800,267,0.801,0.0663017,0.0710236,-0.499204,-0.044182,0,0,0,0
801,267,0.801,0.066236,0.0710739,-0.504339,-0.0463899,0,0,0,0
802,268,0.804,0.064937,0.0724385,-0.500056,-0.0397919,0,0,0,0
803,268,0.804,0.0652847,0.0727206,-0.50861,-0.0392898,0,0,0,0
804,268,0.804,0.0655497,0.072897,-0.515219,-0.0411158,0,0,0,0
805,269,0.807,0.0672116,0.0722151,-0.513389,-0.0377148,0,0,0,0
806,269,0.807,0.0670056,0.0718387,-0.523266,-0.0388724,0,0,0,0
807,269,0.807,0.0668463,0.0715344,-0.531009,-0.0414737,0,0,0,0
808,270,0.81,0.0621237,0.0755261,-0.524653,-0.038857,0,0,0,0
809,270,0.81,0.0619067,0.0761894,-0.537763,-0.0404489,0,0,0,0
810,270,0.81,0.0618158,0.0767184,-0.547899,-0.0431709,0,0,0,0
811,271,0.813,0.0611389,0.077115,-0.52844,-0.0368915,0,0,0,0
812,271,0.813,0.0616269,0.0774742,-0.544809,-0.0372461,0,0,0,0
813,271,0.813,0.0619623,0.0777355,-0.557285,-0.0397228,0,0,0,0
814,272,0.816,0.0623681,0.0778154,-0.542752,-0.0327561,0,0,0,0
815,272,0.816,0.0623549,0.0778321,-0.559097,-0.0343147,0,0,0,0
816,272,0.816,0.0623055,0.0778136,-0.570921,-0.0376375,0,0,0,0
817,273,0.819,0.0585087,0.0779206,-0.545215,-0.0349706,0,0,0,0
818,273,0.819,0.058781,0.0777378,-0.557454,-0.0377387,0,0,0,0
819,273,0.819,0.0589538,0.0775132,-0.565793,-0.0417064,0,0,0,0
820,274,0.822,0.0616269,0.0722279,-0.52883,-0.0495291,0,0,0,0
821,274,0.822,0.0622589,0.0710323,-0.533407,-0.0566576,0,0,0,0
822,274,0.822,0.0627146,0.0700947,-0.53607,-0.0622406,0,0,0,0
823,275,0.825,0.062711,0.0664862,-0.269505,-0.0527781,0,0,0,0
824,275,0.825,0.0626741,0.0661383,-0.264884,-0.0480797,0,0,0,0
825,275,0.825,0.0626462,0.0658718,-0.263057,-0.0460362,0,0,0,0
826,276,0.828,0.0619379,0.065578,-0.263618,-0.061277,0,0,0,0
827,276,0.828,0.0617418,0.0655125,-0.271297,-0.071705,0,0,0,0
828,276,0.828,0.0615746,0.0654924,-0.277083,-0.0788701,0,0,0,0
829,277,0.831,0.0625061,0.0668576,-0.272622,-0.0665623,0,0,0,0
830,277,0.831,0.0625237,0.0668597,-0.280642,-0.0635124,0,0,0,0
831,277,0.831,0.0624446,0.0668235,-0.287017,-0.0642466,0,0,0,0
832,278,0.834,0.0633886,0.0671664,-0.288008,-0.0551413,0,0,0,0
833,278,0.834,0.0636278,0.0671049,-0.297409,-0.0538407,0,0,0,0
834,278,0.834,0.0637606,0.0670754,-0.304924,-0.0555759,0,0,0,0
835,279,0.837,0.060772,0.0682797,-0.31145,-0.0510981,0,0,0,0
836,279,0.837,0.0606461,0.0679772,-0.321137,-0.0519867,0,0,0,0
837,279,0.837,0.0605484,0.0677765,-0.328506,-0.0549216,0,0,0,0
838,280,0.84,0.0607593,0.0693721,-0.333626,-0.0479203,0,0,0,0
839,280,0.84,0.0608959,0.0696,-0.342575,-0.0479581,0,0,0,0
840,280,0.84,0.0609845,0.0697426,-0.34955,-0.0507952,0,0,0,0
841,281,0.843,0.0619689,0.0688594,-0.357137,-0.043982,0,0,0,0
842,281,0.843,0.0620494,0.06905,-0.36659,-0.0442684,0,0,0,0
843,281,0.843,0.0621141,0.069168,-0.373756,-0.0473991,0,0,0,0
844,282,0.846,0.0612341,0.0699013,-0.38209,-0.0422263,0,0,0,0
845,282,0.846,0.0614211,0.06992,-0.391719,-0.0433685,0,0,0,0
846,282,0.846,0.0615933,0.0698994,-0.398864,-0.0470568,0,0,0,0
847,283,0.849,0.061562,0.0706533,-0.407164,-0.0359089,0,0,0,0
848,283,0.849,0.0619271,0.0707201,-0.417213,-0.0342561,0,0,0,0
849,283,0.849,0.0621775,0.0707501,-0.424614,-0.0366645,0,0,0,0
850,284,0.852,0.0636219,0.0710898,-0.43122,-0.0290941,0,0,0,0
851,284,0.852,0.0640484,0.071126,-0.439299,-0.0293467,0,0,0,0
852,284,0.852,0.0643882,0.0710959,-0.445337,-0.0327857,0,0,0,0
853,285,0.855,0.0649744,0.0726264,-0.449938,-0.0283137,0,0,0,0
854,285,0.855,0.0654535,0.0727231,-0.457043,-0.0301074,0,0,0,0
855,285,0.855,0.0658911,0.0727273,-0.462352,-0.0343006,0,0,0,0
856,286,0.858,0.0647026,0.0730251,-0.466351,-0.0342467,0,0,0,0
857,286,0.858,0.0650497,0.0730287,-0.473544,-0.0378126,0,0,0,0
858,286,0.858,0.0653368,0.0729928,-0.478762,-0.0425349,0,0,0,0
859,287,0.861,0.0669318,0.0718209,-0.478643,-0.0343927,0,0,0,0
860,287,0.861,0.0672817,0.0715666,-0.484085,-0.0339082,0,0,0,0
861,287,0.861,0.0675275,0.0713538,-0.488226,-0.0366926,0,0,0,0
862,288,0.864,0.0661486,0.0723882,-0.485434,-0.0318035,0,0,0,0
863,288,0.864,0.066297,0.0722184,-0.489997,-0.0329102,0,0,0,0
864,288,0.864,0.066454,0.0720521,-0.493504,-0.0363875,0,0,0,0
865,289,0.867,0.0656046,0.0714598,-0.487006,-0.0360119,0,0,0,0
866,289,0.867,0.066112,0.0716869,-0.492046,-0.0390725,0,0,0,0
867,289,0.867,0.0665295,0.0718602,-0.495916,-0.0431278,0,0,0,0
868,290,0.87,0.0666096,0.0702952,-0.488724,-0.042205,0,0,0,0
869,290,0.87,0.0667981,0.0700059,-0.493659,-0.0443801,0,0,0,0
870,290,0.87,0.0669499,0.0697766,-0.497461,-0.047702,0,0,0,0
871,291,0.873,0.0636282,0.0709924,-0.490298,-0.043077,0,0,0,0
872,291,0.873,0.0638807,0.0706942,-0.495299,-0.0437399,0,0,0,0
873,291,0.873,0.0641342,0.0704374,-0.499282,-0.046315,0,0,0,0
874,292,0.876,0.0649546,0.0710247,-0.49367,-0.0421596,0,0,0,0
875,292,0.876,0.0647939,0.070695,-0.499947,-0.0429713,0,0,0,0
876,292,0.876,0.0646297,0.0704079,-0.504962,-0.0455286,0,0,0,0
877,293,0.879,0.063547,0.0705748,-0.500188,-0.0413338,0,0,0,0
878,293,0.879,0.0637495,0.0706482,-0.508761,-0.0418939,0,0,0,0
879,293,0.879,0.0638941,0.0706582,-0.515393,-0.0441569,0,0,0,0
880,294,0.882,0.064305,0.0710144,-0.513347,-0.0402747,0,0,0,0
881,294,0.882,0.0640313,0.0708471,-0.523211,-0.0411444,0,0,0,0
882,294,0.882,0.0638317,0.0707191,-0.530963,-0.0435693,0,0,0,0
883,295,0.885,0.0588825,0.0727771,-0.524771,-0.0366589,0,0,0,0
884,295,0.885,0.0587333,0.07305,-0.538016,-0.0364526,0,0,0,0
885,295,0.885,0.0586591,0.0732391,-0.548262,-0.0385024,0,0,0,0
886,296,0.888,0.0580795,0.0738928,-0.528265,-0.0336454,0,0,0,0
887,296,0.888,0.0581373,0.074003,-0.544716,-0.0351997,0,0,0,0
888,296,0.888,0.0581314,0.0740528,-0.557237,-0.0382355,0,0,0,0
889,297,0.891,0.0582911,0.0741859,-0.542209,-0.032781,0,0,0,0
890,297,0.891,0.0585953,0.0740864,-0.558267,-0.0340385,0,0,0,0
891,297,0.891,0.0587755,0.0739924,-0.569887,-0.0371709,0,0,0,0
892,298,0.894,0.056805,0.0721247,-0.543443,-0.0352021,0,0,0,0
893,298,0.894,0.05731,0.0716453,-0.555513,-0.0382729,0,0,0,0
894,298,0.894,0.0576911,0.0712112,-0.563759,-0.0423566,0,0,0,0
895,299,0.897,0.0603928,0.0687241,-0.526642,-0.0472027,0,0,0,0
896,299,0.897,0.0611578,0.0677422,-0.531482,-0.0531799,0,0,0,0
897,299,0.897,0.0617389,0.0669663,-0.534312,-0.0583634,0,0,0,0
898,300,0.9,0.0634299,0.0661327,-0.26643,-0.0530194,0,0,0,0
899,300,0.9,0.0634104,0.0659589,-0.261924,-0.0502944,0,0,0,0
900,300,0.9,0.063378,0.0658179,-0.260198,-0.049159,0,0,0,0
901,301,0.903,0.063388,0.0650301,-0.261352,-0.0663399,0,0,0,0
902,301,0.903,0.0632273,0.0649327,-0.269369,-0.0773671,0,0,0,0
903,301,0.903,0.0630669,0.064861,-0.275362,-0.0846699,0,0,0,0
904,302,0.906,0.0627173,0.0644331,-0.270575,-0.0671141,0,0,0,0
905,302,0.906,0.0627029,0.06445,-0.278546,-0.0617186,0,0,0,0
906,302,0.906,0.0626192,0.0644291,-0.284882,-0.0614199,0,0,0,0
907,303,0.909,0.0618092,0.0659129,-0.285871,-0.0541514,0,0,0,0
908,303,0.909,0.0618315,0.0661326,-0.295431,-0.0537398,0,0,0,0
909,303,0.909,0.0618314,0.0662639,-0.303054,-0.0559536,0,0,0,0
910,304,0.912,0.0597079,0.0672708,-0.309065,-0.0500893,0,0,0,0
911,304,0.912,0.0594933,0.0668559,-0.318768,-0.0503464,0,0,0,0
912,304,0.912,0.0593393,0.0665605,-0.326194,-0.0529892,0,0,0,0
913,305,0.915,0.0608941,0.0682055,-0.331565,-0.0468789,0,0,0,0
914,305,0.915,0.0610156,0.0684602,-0.340457,-0.0471826,0,0,0,0
915,305,0.915,0.0610801,0.0686093,-0.347382,-0.0500811,0,0,0,0
916,306,0.918,0.0619331,0.0687455,-0.355475,-0.0415219,0,0,0,0
917,306,0.918,0.0619847,0.0689411,-0.365432,-0.0411623,0,0,0,0
918,306,0.918,0.0620525,0.0690564,-0.3729,-0.0441193,0,0,0,0
919,307,0.921,0.0617648,0.0692766,-0.381286,-0.0398943,0,0,0,0
920,307,0.921,0.0621215,0.0691912,-0.390777,-0.0415738,0,0,0,0
921,307,0.921,0.0624135,0.0690852,-0.397832,-0.0455665,0,0,0,0
922,308,0.924,0.0623766,0.0704348,-0.406179,-0.035699,0,0,0,0
923,308,0.924,0.0625279,0.0707222,-0.416147,-0.0345155,0,0,0,0
924,308,0.924,0.0626294,0.0709107,-0.423496,-0.037117,0,0,0,0
925,309,0.927,0.0636611,0.0708478,-0.430031,-0.0311822,0,0,0,0
926,309,0.927,0.0641695,0.0705669,-0.4382,-0.0321935,0,0,0,0
927,309,0.927,0.0645651,0.070307,-0.444256,-0.0359614,0,0,0,0
928,310,0.93,0.0651731,0.0702447,-0.448984,-0.0284746,0,0,0,0
929,310,0.93,0.065673,0.070126,-0.456508,-0.0289494,0,0,0,0
930,310,0.93,0.0661184,0.06999,-0.462131,-0.0325997,0,0,0,0
931,311,0.933,0.0650618,0.0708119,-0.466229,-0.030715,0,0,0,0
932,311,0.933,0.0653566,0.0708559,-0.47351,-0.0334755,0,0,0,0
933,311,0.933,0.0656388,0.0708276,-0.478825,-0.0379074,0,0,0,0
934,312,0.936,0.0665954,0.0710467,-0.478406,-0.034894,0,0,0,0
935,312,0.936,0.0669167,0.0708187,-0.48385,-0.0367737,0,0,0,0
936,312,0.936,0.0671854,0.0705956,-0.487984,-0.0405942,0,0,0,0
937,313,0.939,0.0672694,0.0704454,-0.484983,-0.033791,0,0,0,0
938,313,0.939,0.0674664,0.0703533,-0.489246,-0.0341154,0,0,0,0
939,313,0.939,0.0676255,0.0703071,-0.492578,-0.0372064,0,0,0,0
940,314,0.942,0.0661406,0.0694989,-0.48598,-0.0338672,0,0,0,0
941,314,0.942,0.0664309,0.0694923,-0.491183,-0.0355946,0,0,0,0
942,314,0.942,0.0666646,0.0694817,-0.495132,-0.0391111,0,0,0,0
943,315,0.945,0.0674006,0.0695036,-0.488491,-0.0396413,0,0,0,0
944,315,0.945,0.0677677,0.0694689,-0.493891,-0.0426431,0,0,0,0
945,315,0.945,0.0680823,0.0694154,-0.498038,-0.0464059,0,0,0,0
946,316,0.948,0.065184,0.0689096,-0.49107,-0.044712,0,0,0,0
947,316,0.948,0.0648579,0.0686646,-0.496116,-0.0466559,0,0,0,0
948,316,0.948,0.0646217,0.0684865,-0.500161,-0.0497678,0,0,0,0
949,317,0.951,0.0659487,0.0693875,-0.493869,-0.0440736,0,0,0,0
950,317,0.951,0.0665226,0.0690405,-0.500023,-0.0440373,0,0,0,0
951,317,0.951,0.0669201,0.0687228,-0.504928,-0.0461465,0,0,0,0
952,318,0.954,0.0662768,0.0670079,-0.499679,-0.0389568,0,0,0,0
953,318,0.954,0.066501,0.0665009,-0.508089,-0.0382036,0,0,0,0
954,318,0.954,0.066731,0.0660401,-0.51461,-0.0399215,0,0,0,0
955,319,0.957,0.0679344,0.0681784,-0.51291,-0.0364527,0,0,0,0
956,319,0.957,0.0679046,0.0679288,-0.522925,-0.0377813,0,0,0,0
957,319,0.957,0.0678735,0.0677078,-0.530764,-0.0405075,0,0,0,0
958,320,0.96,0.0636687,0.0680888,-0.524338,-0.0372991,0,0,0,0
959,320,0.96,0.0636358,0.0686079,-0.537637,-0.0386539,0,0,0,0
960,320,0.96,0.0636828,0.0690242,-0.547919,-0.0413062,0,0,0,0
961,321,0.963,0.0654636,0.0679439,-0.527935,-0.0349812,0,0,0,0
962,321,0.963,0.0661245,0.0682762,-0.544474,-0.0354439,0,0,0,0
963,321,0.963,0.0665822,0.0685101,-0.55706,-0.0380168,0,0,0,0
964,322,0.966,0.0641056,0.0699167,-0.542586,-0.0345881,0,0,0,0
965,322,0.966,0.064016,0.0700188,-0.558909,-0.0367497,0,0,0,0
966,322,0.966,0.0639321,0.0700793,-0.570712,-0.0402649,0,0,0,0
967,323,0.969,0.0626563,0.0687034,-0.544078,-0.036223,0,0,0,0
968,323,0.969,0.0630197,0.06833,-0.556291,-0.0383221,0,0,0,0
969,323,0.969,0.0632849,0.0679803,-0.56461,-0.0418909,0,0,0,0
970,324,0.972,0.0669906,0.066791,-0.527337,-0.0488527,0,0,0,0
971,324,0.972,0.0679167,0.0660533,-0.532152,-0.0556975,0,0,0,0
972,324,0.972,0.0686058,0.0654643,-0.53497,-0.0611575,0,0,0,0
973,325,0.975,0.0665173,0.0623119,-0.266052,-0.0517439,0,0,0,0
974,325,0.975,0.0665103,0.0620337,-0.261497,-0.0472093,0,0,0,0
975,325,0.975,0.0664838,0.0618249,-0.259741,-0.0452245,0,0,0,0
976,326,0.978,0.0676463,0.0616065,-0.260601,-0.0606136,0,0,0,0
977,326,0.978,0.0675574,0.0614551,-0.268425,-0.0710732,0,0,0,0
978,326,0.978,0.0674602,0.0613442,-0.274309,-0.0782597,0,0,0,0
979,327,0.981,0.0652229,0.0613412,-0.26972,-0.0659943,0,0,0,0
980,327,0.981,0.0652707,0.0613334,-0.277604,-0.0629612,0,0,0,0
981,327,0.981,0.0652643,0.061275,-0.283883,-0.0637036,0,0,0,0
982,328,0.984,0.0643892,0.0630468,-0.284933,-0.053697,0,0,0,0
983,328,0.984,0.064512,0.0631113,-0.294715,-0.0519893,0,0,0,0
984,328,0.984,0.064601,0.0631351,-0.302493,-0.0535809,0,0,0,0
985,329,0.987,0.0624026,0.0647155,-0.309507,-0.0484811,0,0,0,0
986,329,0.987,0.0622127,0.0644166,-0.319604,-0.0492174,0,0,0,0
987,329,0.987,0.0620743,0.064191,-0.327263,-0.0520991,0,0,0,0
988,330,0.99,0.0640377,0.0662348,-0.332373,-0.0455108,0,0,0,0
989,330,0.99,0.0644278,0.066494,-0.341483,-0.0458072,0,0,0,0
990,330,0.99,0.0647,0.0666312,-0.348565,-0.0488158,0,0,0,0
991,331,0.993,0.0664768,0.0665164,-0.356263,-0.0429088,0,0,0,0
992,331,0.993,0.066694,0.0666207,-0.365994,-0.0436258,0,0,0,0
993,331,0.993,0.0668747,0.0666521,-0.373336,-0.046962,0,0,0,0
994,332,0.996,0.0651822,0.0653363,-0.3816,-0.0423004,0,0,0,0
995,332,0.996,0.065331,0.0650753,-0.391202,-0.0436545,0,0,0,0
996,332,0.996,0.0654968,0.064859,-0.398347,-0.0474418,0,0,0,0
997,333,0.999,0.0656494,0.0659625,-0.406772,-0.0347733,0,0,0,0
998,333,0.999,0.0660629,0.0661895,-0.416976,-0.0323852,0,0,0,0
999,333,0.999,0.0663731,0.0663086,-0.424513,-0.0345055,0,0,0,0
1000,334,1.002,0.0680638,0.0662219,-0.431225,-0.0275291,0,0,0,0
1001,334,1.002,0.0683834,0.0663209,-0.439536,-0.0280654,0,0,0,0
1002,334,1.002,0.0686374,0.0663153,-0.445729,-0.0316824,0,0,0,0
1003,335,1.005,0.0687911,0.0672629,-0.450731,-0.0273231,0,0,0,0
1004,335,1.005,0.069291,0.0671138,-0.458257,-0.0292087,0,0,0,0
1005,335,1.005,0.0697335,0.0669278,-0.46383,-0.0334604,0,0,0,0
1006,336,1.008,0.0680511,0.0680942,-0.467852,-0.0330226,0,0,0,0
1007,336,1.008,0.0682935,0.068067,-0.475277,-0.0363975,0,0,0,0
1008,336,1.008,0.0685341,0.0679838,-0.480695,-0.0410558,0,0,0,0
1009,337,1.011,0.070386,0.0669397,-0.480561,-0.0328068,0,0,0,0
1010,337,1.011,0.0705314,0.0665006,-0.486008,-0.0323538,0,0,0,0
1011,337,1.011,0.0706311,0.066142,-0.490156,-0.0351693,0,0,0,0
1012,338,1.014,0.0706435,0.0664658,-0.48752,-0.0307862,0,0,0,0
1013,338,1.014,0.0711818,0.0662761,-0.492203,-0.032189,0,0,0,0
1014,338,1.014,0.0716226,0.0661184,-0.495782,-0.0357826,0,0,0,0
1015,339,1.017,0.0689337,0.0643651,-0.489123,-0.0357278,0,0,0,0
1016,339,1.017,0.0686127,0.0643566,-0.494234,-0.0388795,0,0,0,0
1017,339,1.017,0.0683938,0.0643613,-0.498148,-0.0429824,0,0,0,0
1018,340,1.02,0.0700535,0.0651111,-0.490922,-0.0414045,0,0,0,0
