Iteration,Time Step,Time,Vx Vel,Vy Vel,Vz Vel,Pressure,Temp,TKE,TED,Scalar
698,233,0.699,0.260346,0.171338,-2.39063,-0.0375526,0,0,0,0
699,233,0.699,0.259563,0.174982,-2.40566,-0.0386861,0,0,0,0
700,234,0.702,0.255541,0.179447,-2.42625,-0.0401038,0,0,0,0
701,234,0.702,0.253267,0.183474,-2.44353,-0.0409824,0,0,0,0
702,234,0.702,0.251333,0.186813,-2.45722,-0.0415127,0,0,0,0
703,235,0.705,0.249111,0.193566,-2.47838,-0.0313857,0,0,0,0
704,235,0.705,0.246387,0.198529,-2.49597,-0.0262634,0,0,0,0
705,235,0.705,0.244203,0.202562,-2.50994,-0.0236577,0,0,0,0
706,236,0.708,0.240299,0.206647,-2.5341,-0.0271065,0,0,0,0
707,236,0.708,0.237584,0.210642,-2.55415,-0.0286247,0,0,0,0
708,236,0.708,0.235278,0.214002,-2.56991,-0.0294359,0,0,0,0
709,237,0.711,0.234746,0.219361,-2.59194,-0.0271531,0,0,0,0
710,237,0.711,0.233657,0.224039,-2.61072,-0.0258991,0,0,0,0
711,237,0.711,0.232561,0.227827,-2.62572,-0.0252102,0,0,0,0
712,238,0.714,0.231352,0.234713,-2.64637,-0.0137261,0,0,0,0
713,238,0.714,0.229644,0.239795,-2.66411,-0.00846313,0,0,0,0
714,238,0.714,0.2281,0.243871,-2.67846,-0.00574465,0,0,0,0
715,239,0.717,0.225811,0.250145,-2.70142,-0.0140044,0,0,0,0
716,239,0.717,0.224206,0.255015,-2.72086,-0.0179873,0,0,0,0
717,239,0.717,0.222757,0.258971,-2.73647,-0.0199253,0,0,0,0
718,240,0.72,0.221401,0.261484,-2.757,-0.0236862,0,0,0,0
719,240,0.72,0.2195,0.263703,-2.77504,-0.0253327,0,0,0,0
720,240,0.72,0.217757,0.265673,-2.78979,-0.0261067,0,0,0,0
721,241,0.723,0.21415,0.267533,-2.80884,-0.0251495,0,0,0,0
722,241,0.723,0.211133,0.26979,-2.82619,-0.0240476,0,0,0,0
723,241,0.723,0.208525,0.271781,-2.84058,-0.0234298,0,0,0,0
724,242,0.726,0.201181,0.271544,-2.85878,-0.0167183,0,0,0,0
725,242,0.726,0.197016,0.272675,-2.87618,-0.0129579,0,0,0,0
726,242,0.726,0.193613,0.273892,-2.89069,-0.0109864,0,0,0,0
727,243,0.729,0.19263,0.281595,-2.91011,-0.0126336,0,0,0,0
728,243,0.729,0.189958,0.286079,-2.92845,-0.0130957,0,0,0,0
729,243,0.729,0.187638,0.289627,-2.94367,-0.0132325,0,0,0,0
730,244,0.732,0.182391,0.29581,-2.95927,-0.00679387,0,0,0,0
731,244,0.732,0.178214,0.301449,-2.97527,-0.0032966,0,0,0,0
732,244,0.732,0.174826,0.305897,-2.98899,-0.00145393,0,0,0,0
733,245,0.735,0.174864,0.312828,-3.00562,-0.00121757,0,0,0,0
734,245,0.735,0.173637,0.316608,-3.02258,-0.000856288,0,0,0,0
735,245,0.735,0.17237,0.319573,-3.03697,-0.000540289,0,0,0,0
736,246,0.738,0.168735,0.323195,-3.05351,-0.00144173,0,0,0,0
737,246,0.738,0.165485,0.327596,-3.07051,-0.00147203,0,0,0,0
738,246,0.738,0.162736,0.331162,-3.08498,-0.00138101,0,0,0,0
739,247,0.741,0.154564,0.335004,-3.10338,0.00146086,0,0,0,0
740,247,0.741,0.148385,0.337636,-3.12186,0.00330879,0,0,0,0
741,247,0.741,0.143391,0.339845,-3.13736,0.00425805,0,0,0,0
742,248,0.744,0.138574,0.339685,-3.1497,0.00575883,0,0,0,0
743,248,0.744,0.133735,0.339862,-3.1649,0.00694428,0,0,0,0
744,248,0.744,0.129726,0.340289,-3.17818,0.00771833,0,0,0,0
745,249,0.747,0.123141,0.343151,-3.19183,0.0125138,0,0,0,0
746,249,0.747,0.118136,0.345807,-3.20773,0.0162197,0,0,0,0
747,249,0.747,0.114102,0.347993,-3.22144,0.0182067,0,0,0,0
748,250,0.75,0.110018,0.35147,-3.23157,0.0101338,0,0,0,0
749,250,0.75,0.105693,0.354667,-3.24625,0.00619122,0,0,0,0
750,250,0.75,0.10204,0.357173,-3.2591,0.00439586,0,0,0,0
751,251,0.753,0.101124,0.359748,-3.2697,0.013623,0,0,0,0
752,251,0.753,0.0994974,0.362171,-3.28377,0.0189624,0,0,0,0
753,251,0.753,0.0978694,0.364124,-3.29615,0.0217743,0,0,0,0
754,252,0.756,0.0934168,0.363698,-3.30329,0.0160658,0,0,0,0
755,252,0.756,0.0907492,0.364458,-3.31692,0.0142146,0,0,0,0
756,252,0.756,0.0883368,0.36516,-3.32903,0.0134658,0,0,0,0
757,253,0.759,0.0895618,0.366739,-3.33286,0.0121367,0,0,0,0
758,253,0.759,0.087934,0.368217,-3.34365,0.0119889,0,0,0,0
759,253,0.759,0.0863702,0.369408,-3.35362,0.0121463,0,0,0,0
760,254,0.762,0.082492,0.370216,-3.35476,0.0186586,0,0,0,0
761,254,0.762,0.0799149,0.371525,-3.36435,0.0225558,0,0,0,0
762,254,0.762,0.0777391,0.372657,-3.37336,0.0246415,0,0,0,0
763,255,0.765,0.0655584,0.363644,-3.36945,0.0277769,0,0,0,0
764,255,0.765,0.0588045,0.361172,-3.37655,0.030124,0,0,0,0
765,255,0.765,0.053455,0.359393,-3.38353,0.0314674,0,0,0,0
766,256,0.768,0.0460769,0.359241,-3.37518,0.0251012,0,0,0,0
767,256,0.768,0.0404393,0.359054,-3.38006,0.0221931,0,0,0,0
768,256,0.768,0.0358585,0.358503,-3.3853,0.0202573,0,0,0,0
769,257,0.771,0.0320664,0.354185,-3.3704,0.0234347,0,0,0,0
770,257,0.771,0.0279683,0.353655,-3.37303,0.0263544,0,0,0,0
771,257,0.771,0.0245603,0.353155,-3.37634,0.0279183,0,0,0,0
772,258,0.774,0.021198,0.353692,-3.35744,0.0297157,0,0,0,0
773,258,0.774,0.0180233,0.353672,-3.36024,0.0312431,0,0,0,0
774,258,0.774,0.0153088,0.353647,-3.36375,0.0320175,0,0,0,0
775,259,0.777,0.0128538,0.355847,-3.33646,0.0318873,0,0,0,0
776,259,0.777,0.00997874,0.354978,-3.33526,0.0322118,0,0,0,0
777,259,0.777,0.00762027,0.354229,-3.33569,0.0323068,0,0,0,0
778,260,0.78,0.00512069,0.345827,-3.30163,0.0301897,0,0,0,0
779,260,0.78,0.00258584,0.342003,-3.29973,0.0290676,0,0,0,0
780,260,0.78,0.00041978,0.338978,-3.29938,0.0282848,0,0,0,0
781,261,0.783,-0.00453201,0.341013,-3.24026,0.0306807,0,0,0,0
782,261,0.783,-0.0063208,0.338393,-3.2331,0.0317458,0,0,0,0
783,261,0.783,-0.00784977,0.336234,-3.22847,0.0319682,0,0,0,0
784,262,0.786,-0.0102733,0.318203,-3.13318,0.0310552,0,0,0,0
785,262,0.786,-0.0134313,0.313577,-3.11948,0.029825,0,0,0,0
786,262,0.786,-0.0157488,0.30978,-3.1105,0.0288033,0,0,0,0
787,263,0.789,-0.0125489,0.299625,-2.96826,0.0302283,0,0,0,0
788,263,0.789,-0.0128281,0.295375,-2.94891,0.030579,0,0,0,0
789,263,0.789,-0.0129369,0.29192,-2.9358,0.0297412,0,0,0,0
790,264,0.792,-0.0117549,0.275809,-2.77381,0.0266626,0,0,0,0
791,264,0.792,-0.0124995,0.269908,-2.75222,0.0230311,0,0,0,0
792,264,0.792,-0.0130861,0.265206,-2.73664,0.0197336,0,0,0,0
793,265,0.795,-0.00790404,0.24822,-2.57177,0.0162341,0,0,0,0
794,265,0.795,-0.0080349,0.240705,-2.5461,0.0112113,0,0,0,0
795,265,0.795,-0.0081009,0.234894,-2.52612,0.00700103,0,0,0,0
796,266,0.798,-0.00303524,0.216082,-2.15152,0.0106081,0,0,0,0
797,266,0.798,-0.00296543,0.206978,-2.10049,0.0109951,0,0,0,0
798,266,0.798,-0.00305147,0.199796,-2.06193,0.00967322,0,0,0,0
799,267,0.801,-0.0302557,0.0602191,-1.28188,0.00225561,0,0,0,0
800,267,0.801,-0.0317725,0.0460505,-1.23943,-0.0059247,0,0,0,0
801,267,0.801,-0.0326405,0.0355892,-1.21058,-0.0117721,0,0,0,0
802,268,0.804,-0.0267154,-0.00943855,-1.07774,-0.030331,0,0,0,0
803,268,0.804,-0.0220354,-0.016077,-1.06434,-0.0418626,0,0,0,0
804,268,0.804,-0.0184387,-0.0212265,-1.05695,-0.0486766,0,0,0,0
805,269,0.807,-0.00818871,-0.047736,-0.97364,-0.0626645,0,0,0,0
806,269,0.807,-0.00376786,-0.0534296,-0.974319,-0.0705604,0,0,0,0
807,269,0.807,-0.00035066,-0.0577027,-0.977084,-0.0750837,0,0,0,0
808,270,0.81,0.00363466,-0.0696405,-0.927654,-0.079498,0,0,0,0
809,270,0.81,0.00812485,-0.0718674,-0.935016,-0.0830979,0,0,0,0
810,270,0.81,0.0117595,-0.0735217,-0.942742,-0.0855437,0,0,0,0
811,271,0.813,0.0199095,-0.0855705,-0.916888,-0.0883741,0,0,0,0
812,271,0.813,0.0239075,-0.0866013,-0.930072,-0.091055,0,0,0,0
813,271,0.813,0.0269558,-0.0874079,-0.941726,-0.0931021,0,0,0,0
814,272,0.816,0.0347644,-0.0913726,-0.93547,-0.0959615,0,0,0,0
815,272,0.816,0.0378624,-0.0918915,-0.952962,-0.0987752,0,0,0,0
816,272,0.816,0.0402811,-0.0923431,-0.967517,-0.100833,0,0,0,0
817,273,0.819,0.0487888,-0.0937383,-0.972776,-0.103708,0,0,0,0
818,273,0.819,0.0536493,-0.0935238,-0.995149,-0.106205,0,0,0,0
819,273,0.819,0.057366,-0.0933753,-1.0132,-0.107949,0,0,0,0
820,274,0.822,0.0652463,-0.0957545,-1.03223,-0.111161,0,0,0,0
821,274,0.822,0.0697571,-0.0949513,-1.06025,-0.112904,0,0,0,0
822,274,0.822,0.0731518,-0.0944278,-1.0823,-0.113494,0,0,0,0
823,275,0.825,0.0791301,-0.0959645,-1.10565,-0.114706,0,0,0,0
824,275,0.825,0.0828239,-0.0950984,-1.13434,-0.115852,0,0,0,0
825,275,0.825,0.0857559,-0.0944013,-1.1567,-0.11681,0,0,0,0
826,276,0.828,0.08865,-0.0930331,-1.17935,-0.111276,0,0,0,0
827,276,0.828,0.0919188,-0.0925794,-1.20334,-0.109447,0,0,0,0
828,276,0.828,0.0944693,-0.0922964,-1.2221,-0.109104,0,0,0,0
829,277,0.831,0.0961721,-0.0939769,-1.2451,-0.105128,0,0,0,0
830,277,0.831,0.0983879,-0.0930435,-1.26787,-0.103936,0,0,0,0
831,277,0.831,0.10009,-0.0923794,-1.28542,-0.103925,0,0,0,0
832,278,0.834,0.103848,-0.090699,-1.30617,-0.103319,0,0,0,0
833,278,0.834,0.10675,-0.0892666,-1.326,-0.104168,0,0,0,0
834,278,0.834,0.108927,-0.0881888,-1.34125,-0.105275,0,0,0,0
835,279,0.837,0.114164,-0.0862793,-1.36291,-0.100246,0,0,0,0
836,279,0.837,0.11778,-0.0852115,-1.3829,-0.0988245,0,0,0,0
837,279,0.837,0.120446,-0.0843546,-1.39803,-0.0987713,0,0,0,0
838,280,0.84,0.126262,-0.0825448,-1.4193,-0.0951097,0,0,0,0
839,280,0.84,0.129776,-0.0805504,-1.4386,-0.0938862,0,0,0,0
840,280,0.84,0.132406,-0.0790424,-1.45309,-0.0939185,0,0,0,0
841,281,0.843,0.137375,-0.0767466,-1.47288,-0.0877466,0,0,0,0
842,281,0.843,0.141022,-0.0757762,-1.49031,-0.0856808,0,0,0,0
843,281,0.843,0.143759,-0.0750264,-1.50342,-0.0853416,0,0,0,0
844,282,0.846,0.14443,-0.0729296,-1.52295,-0.0804051,0,0,0,0
845,282,0.846,0.146705,-0.070535,-1.53957,-0.079324,0,0,0,0
846,282,0.846,0.148459,-0.0686655,-1.55198,-0.0794248,0,0,0,0
847,283,0.849,0.151187,-0.0668842,-1.57505,-0.0784409,0,0,0,0
848,283,0.849,0.153684,-0.0648928,-1.5945,-0.0788757,0,0,0,0
849,283,0.849,0.155656,-0.063252,-1.60872,-0.0797194,0,0,0,0
850,284,0.852,0.160391,-0.0594771,-1.62953,-0.0742325,0,0,0,0
851,284,0.852,0.163882,-0.057169,-1.64611,-0.0726077,0,0,0,0
852,284,0.852,0.166516,-0.0553145,-1.65835,-0.0725003,0,0,0,0
853,285,0.855,0.169962,-0.0517668,-1.67788,-0.0698485,0,0,0,0
854,285,0.855,0.172859,-0.0491027,-1.69354,-0.0693489,0,0,0,0
855,285,0.855,0.175069,-0.0468927,-1.70516,-0.0697502,0,0,0,0
856,286,0.858,0.179836,-0.0435332,-1.72849,-0.0683611,0,0,0,0
857,286,0.858,0.182979,-0.0406197,-1.74672,-0.0684554,0,0,0,0
858,286,0.858,0.185329,-0.0381617,-1.75997,-0.0690501,0,0,0,0
859,287,0.861,0.187044,-0.033439,-1.78065,-0.0663777,0,0,0,0
860,287,0.861,0.189098,-0.0300012,-1.79701,-0.0657436,0,0,0,0
861,287,0.861,0.190657,-0.0272446,-1.80899,-0.0659421,0,0,0,0
862,288,0.864,0.193959,-0.0222976,-1.8309,-0.0638134,0,0,0,0
863,288,0.864,0.196368,-0.0190337,-1.84778,-0.0637051,0,0,0,0
864,288,0.864,0.198147,-0.0163097,-1.86013,-0.0641269,0,0,0,0
865,289,0.867,0.200865,-0.0115484,-1.88163,-0.0619217,0,0,0,0
866,289,0.867,0.203326,-0.00783755,-1.89834,-0.0612096,0,0,0,0
867,289,0.867,0.205136,-0.00475667,-1.91059,-0.0612858,0,0,0,0
868,290,0.87,0.208354,-0.000137104,-1.93231,-0.0578084,0,0,0,0
869,290,0.87,0.210613,0.00393541,-1.94931,-0.0568014,0,0,0,0
870,290,0.87,0.212197,0.00735573,-1.9618,-0.0567685,0,0,0,0
871,291,0.873,0.215475,0.010703,-1.98521,-0.0525135,0,0,0,0
872,291,0.873,0.217632,0.0146263,-2.00307,-0.0507811,0,0,0,0
873,291,0.873,0.219225,0.017926,-2.01613,-0.050366,0,0,0,0
874,292,0.876,0.222774,0.0239025,-2.03732,-0.0481021,0,0,0,0
875,292,0.876,0.224447,0.0291177,-2.05382,-0.0476768,0,0,0,0
876,292,0.876,0.225578,0.0332981,-2.06613,-0.0478482,0,0,0,0
877,293,0.879,0.225926,0.0408121,-2.08927,-0.0481326,0,0,0,0
878,293,0.879,0.226315,0.0461434,-2.10744,-0.0492074,0,0,0,0
879,293,0.879,0.22651,0.0504708,-2.12087,-0.0500853,0,0,0,0
880,294,0.882,0.227931,0.0558163,-2.14055,-0.0471741,0,0,0,0
881,294,0.882,0.228947,0.0602564,-2.1559,-0.0460185,0,0,0,0
882,294,0.882,0.229593,0.0640312,-2.16765,-0.0457608,0,0,0,0
883,295,0.885,0.231421,0.0698928,-2.19172,-0.0403956,0,0,0,0
884,295,0.885,0.232483,0.0751536,-2.2101,-0.0381019,0,0,0,0
885,295,0.885,0.233147,0.0794536,-2.22384,-0.0372191,0,0,0,0
886,296,0.888,0.23585,0.0867692,-2.2498,-0.0369648,0,0,0,0
887,296,0.888,0.236883,0.0919096,-2.26989,-0.0369697,0,0,0,0
888,296,0.888,0.237513,0.0961511,-2.28492,-0.0372287,0,0,0,0
889,297,0.891,0.239459,0.103556,-2.30758,-0.035626,0,0,0,0
890,297,0.891,0.239892,0.108962,-2.3256,-0.0349135,0,0,0,0
891,297,0.891,0.240028,0.113423,-2.33946,-0.0348272,0,0,0,0
892,298,0.894,0.241343,0.120076,-2.36045,-0.034837,0,0,0,0
893,298,0.894,0.242099,0.125924,-2.37718,-0.0352534,0,0,0,0
894,298,0.894,0.242376,0.130658,-2.39033,-0.0356649,0,0,0,0
895,299,0.897,0.240097,0.135007,-2.41577,-0.0282621,0,0,0,0
896,299,0.897,0.238287,0.139369,-2.43585,-0.0247319,0,0,0,0
897,299,0.897,0.236705,0.143154,-2.45129,-0.0232052,0,0,0,0
898,300,0.9,0.234539,0.148731,-2.47746,-0.0275067,0,0,0,0
899,300,0.9,0.233218,0.153617,-2.49838,-0.0296607,0,0,0,0
900,300,0.9,0.231963,0.157686,-2.51456,-0.0307277,0,0,0,0
901,301,0.903,0.227562,0.166772,-2.53717,-0.0294166,0,0,0,0
902,301,0.903,0.224393,0.17282,-2.55577,-0.028757,0,0,0,0
903,301,0.903,0.221889,0.177717,-2.57059,-0.0285166,0,0,0,0
904,302,0.906,0.220404,0.183072,-2.59427,-0.0302919,0,0,0,0
905,302,0.906,0.218379,0.187884,-2.61419,-0.0308977,0,0,0,0
906,302,0.906,0.21663,0.191887,-2.63002,-0.0312999,0,0,0,0
907,303,0.909,0.212712,0.195936,-2.65501,-0.0286625,0,0,0,0
908,303,0.909,0.210593,0.200357,-2.6761,-0.0273067,0,0,0,0
909,303,0.909,0.208692,0.204154,-2.69287,-0.0267101,0,0,0,0
910,304,0.912,0.20922,0.209325,-2.71512,-0.0207029,0,0,0,0
911,304,0.912,0.208722,0.214061,-2.73444,-0.0177247,0,0,0,0
912,304,0.912,0.207948,0.218018,-2.75022,-0.0163055,0,0,0,0
913,305,0.915,0.206578,0.22358,-2.77357,-0.00335065,0,0,0,0
914,305,0.915,0.204587,0.228403,-2.79334,0.00269763,0,0,0,0
915,305,0.915,0.202733,0.232434,-2.8094,0.005618,0,0,0,0
916,306,0.918,0.199471,0.238482,-2.83398,-0.00411178,0,0,0,0
917,306,0.918,0.197022,0.24327,-2.85516,-0.00881664,0,0,0,0
918,306,0.918,0.194901,0.247292,-2.87238,-0.0112068,0,0,0,0
919,307,0.921,0.193581,0.252859,-2.896,-0.0151059,0,0,0,0
920,307,0.921,0.191641,0.257383,-2.91649,-0.0169218,0,0,0,0
921,307,0.921,0.189785,0.261149,-2.93339,-0.0178383,0,0,0,0
922,308,0.924,0.186098,0.263853,-2.95495,-0.021603,0,0,0,0
923,308,0.924,0.182902,0.267506,-2.97473,-0.0230687,0,0,0,0
924,308,0.924,0.180079,0.270678,-2.9913,-0.0237138,0,0,0,0
925,309,0.927,0.177047,0.271337,-3.01302,-0.0107439,0,0,0,0
926,309,0.927,0.174235,0.273227,-3.03354,-0.00372106,0,0,0,0
927,309,0.927,0.171625,0.275139,-3.05063,-0.000189831,0,0,0,0
928,310,0.93,0.167263,0.286881,-3.07206,0.00648853,0,0,0,0
929,310,0.93,0.162907,0.294652,-3.09198,0.00977486,0,0,0,0
930,310,0.93,0.159332,0.300751,-3.10878,0.0113909,0,0,0,0
931,311,0.933,0.153369,0.307645,-3.13011,0.00305771,0,0,0,0
932,311,0.933,0.149005,0.313021,-3.1508,-0.000836462,0,0,0,0
933,311,0.933,0.14535,0.317436,-3.16827,-0.00274754,0,0,0,0
934,312,0.936,0.143665,0.321168,-3.18887,-0.00108995,0,0,0,0
935,312,0.936,0.140871,0.324637,-3.20879,3.99232e-05,0,0,0,0
936,312,0.936,0.13827,0.327641,-3.2258,0.0006646,0,0,0,0
937,313,0.939,0.13329,0.333853,-3.24856,0.00114105,0,0,0,0
938,313,0.939,0.129175,0.339655,-3.27048,0.00180877,0,0,0,0
939,313,0.939,0.12563,0.344357,-3.28893,0.00218296,0,0,0,0
940,314,0.942,0.120085,0.347936,-3.30967,0.00806929,0,0,0,0
941,314,0.942,0.115354,0.349709,-3.3305,0.0115124,0,0,0,0
942,314,0.942,0.111297,0.351354,-3.34825,0.0133195,0,0,0,0
943,315,0.945,0.107392,0.357388,-3.36575,0.00935398,0,0,0,0
944,315,0.945,0.103243,0.362578,-3.38468,0.00802117,0,0,0,0
945,315,0.945,0.099686,0.36676,-3.40122,0.00750861,0,0,0,0
946,316,0.948,0.0896392,0.371917,-3.41924,0.0102505,0,0,0,0
947,316,0.948,0.0822835,0.375971,-3.43895,0.0123457,0,0,0,0
948,316,0.948,0.0762778,0.379348,-3.45598,0.0134666,0,0,0,0
949,317,0.951,0.0686502,0.38379,-3.47291,0.0143506,0,0,0,0
950,317,0.951,0.0628202,0.387299,-3.49169,0.0151031,0,0,0,0
951,317,0.951,0.0578643,0.390164,-3.50812,0.0155412,0,0,0,0
952,318,0.954,0.0588285,0.391235,-3.52278,0.0227807,0,0,0,0
953,318,0.954,0.0575213,0.393638,-3.54125,0.0270201,0,0,0,0
954,318,0.954,0.0559692,0.395658,-3.55735,0.0291518,0,0,0,0
955,319,0.957,0.0538401,0.400752,-3.56921,0.0272232,0,0,0,0
956,319,0.957,0.051382,0.405065,-3.58661,0.0269286,0,0,0,0
957,319,0.957,0.0490432,0.408537,-3.60204,0.0268501,0,0,0,0
958,320,0.96,0.0438872,0.409108,-3.61127,0.0202568,0,0,0,0
959,320,0.96,0.041035,0.410917,-3.62637,0.0173716,0,0,0,0
960,320,0.96,0.0384556,0.412437,-3.64008,0.0160959,0,0,0,0
961,321,0.963,0.0358394,0.409521,-3.64474,0.0188766,0,0,0,0
962,321,0.963,0.0310047,0.409482,-3.65763,0.0207696,0,0,0,0
963,321,0.963,0.0267343,0.409722,-3.66958,0.0218872,0,0,0,0
964,322,0.966,0.0177728,0.406072,-3.67296,0.0254341,0,0,0,0
965,322,0.966,0.012683,0.405304,-3.68596,0.0280731,0,0,0,0
966,322,0.966,0.00850192,0.404786,-3.69771,0.0294816,0,0,0,0
967,323,0.969,0.000741325,0.40995,-3.69536,0.0272823,0,0,0,0
968,323,0.969,-0.00447731,0.412606,-3.70637,0.0265661,0,0,0,0
969,323,0.969,-0.00876925,0.414604,-3.71652,0.0262288,0,0,0,0
970,324,0.972,-0.0127211,0.413759,-3.70883,0.0292211,0,0,0,0
971,324,0.972,-0.0156372,0.414811,-3.71665,0.0311821,0,0,0,0
972,324,0.972,-0.0183435,0.415633,-3.72433,0.0321323,0,0,0,0
973,325,0.975,-0.0244221,0.418505,-3.70955,0.0356369,0,0,0,0
974,325,0.975,-0.0292196,0.417518,-3.71628,0.0380599,0,0,0,0
975,325,0.975,-0.0332687,0.416718,-3.72308,0.0391889,0,0,0,0
976,326,0.978,-0.0345008,0.407478,-3.6992,0.0359112,0,0,0,0
977,326,0.978,-0.0374905,0.404869,-3.70358,0.0343258,0,0,0,0
978,326,0.978,-0.0400566,0.402714,-3.70834,0.0333183,0,0,0,0
979,327,0.981,-0.0419636,0.404586,-3.6731,0.0336882,0,0,0,0
980,327,0.981,-0.0438747,0.403269,-3.67447,0.0338695,0,0,0,0
981,327,0.981,-0.0455689,0.402178,-3.6766,0.0335981,0,0,0,0
982,328,0.984,-0.0541643,0.39342,-3.61326,0.0287066,0,0,0,0
983,328,0.984,-0.0584002,0.390764,-3.60673,0.0260364,0,0,0,0
984,328,0.984,-0.061926,0.388674,-3.603,0.0244946,0,0,0,0
985,329,0.987,-0.0594534,0.38385,-3.49146,0.0265589,0,0,0,0
986,329,0.987,-0.0606235,0.379574,-3.47684,0.0275003,0,0,0,0
987,329,0.987,-0.061632,0.376094,-3.46748,0.0270692,0,0,0,0
988,330,0.99,-0.0517157,0.348313,-3.30476,0.0286956,0,0,0,0
989,330,0.99,-0.0507107,0.34093,-3.28548,0.028256,0,0,0,0
990,330,0.99,-0.0498997,0.335042,-3.27222,0.0267024,0,0,0,0
991,331,0.993,-0.0543093,0.324569,-3.08726,0.0221815,0,0,0,0
992,331,0.993,-0.0544691,0.317547,-3.06449,0.0182274,0,0,0,0
993,331,0.993,-0.0546468,0.312031,-3.04741,0.0150302,0,0,0,0
994,332,0.996,-0.0567495,0.303083,-2.81951,0.0150354,0,0,0,0
995,332,0.996,-0.0587349,0.294717,-2.78475,0.0126146,0,0,0,0
996,332,0.996,-0.060218,0.288184,-2.75779,0.00988505,0,0,0,0
997,333,0.999,-0.0494901,0.232237,-2.16816,0.0216226,0,0,0,0
998,333,0.999,-0.0482964,0.216916,-2.11036,0.0238801,0,0,0,0
999,333,0.999,-0.047595,0.205358,-2.06608,0.0229187,0,0,0,0
1000,334,1.002,-0.0613614,0.107755,-1.45695,0.00029251,0,0,0,0
1001,334,1.002,-0.0603652,0.0977566,-1.41557,-0.0136564,0,0,0,0
1002,334,1.002,-0.0596331,0.0899917,-1.38639,-0.0214317,0,0,0,0
1003,335,1.005,-0.04068,0.0448469,-1.22193,-0.0256092,0,0,0,0
1004,335,1.005,-0.0362407,0.0387599,-1.20086,-0.0317062,0,0,0,0
1005,335,1.005,-0.0328062,0.0341079,-1.18872,-0.0367298,0,0,0,0
1006,336,1.008,-0.0310868,0.00661418,-1.09487,-0.0470705,0,0,0,0
1007,336,1.008,-0.02801,0.00327843,-1.08895,-0.0543791,0,0,0,0
1008,336,1.008,-0.0253854,0.000982616,-1.08725,-0.0591669,0,0,0,0
1009,337,1.011,-0.0209457,-0.0135576,-1.03443,-0.0661663,0,0,0,0
1010,337,1.011,-0.0173766,-0.0150756,-1.03846,-0.0713572,0,0,0,0
1011,337,1.011,-0.0144738,-0.0160272,-1.04357,-0.0751178,0,0,0,0
1012,338,1.014,-0.00425223,-0.0254503,-1.01367,-0.0764923,0,0,0,0
1013,338,1.014,6.11664e-05,-0.0262014,-1.02336,-0.0786597,0,0,0,0
1014,338,1.014,0.00318955,-0.0267522,-1.03233,-0.0807404,0,0,0,0
1015,339,1.017,0.012656,-0.0307779,-1.02376,-0.087361,0,0,0,0
1016,339,1.017,0.0172143,-0.0302564,-1.04133,-0.0918831,0,0,0,0
1017,339,1.017,0.0206936,-0.0297589,-1.05592,-0.0949135,0,0,0,0
1018,340,1.02,0.0287529,-0.0316369,-1.0612,-0.0939191,0,0,0,0
1019,340,1.02,0.032342,-0.031565,-1.08227,-0.0951821,0,0,0,0
1020,340,1.02,0.0350073,-0.0314759,-1.09944,-0.0965954,0,0,0,0
1021,341,1.023,0.0423205,-0.0341543,-1.11688,-0.0983279,0,0,0,0
1022,341,1.023,0.0458616,-0.0339464,-1.14319,-0.0999883,0,0,0,0
1023,341,1.023,0.0485728,-0.033695,-1.16387,-0.101343,0,0,0,0
1024,342,1.026,0.05548,-0.0351603,-1.18518,-0.104243,0,0,0,0
1025,342,1.026,0.0594154,-0.0344452,-1.2116,-0.106496,0,0,0,0
1026,342,1.026,0.062381,-0.0338471,-1.23238,-0.108047,0,0,0,0
1027,343,1.029,0.0629216,-0.0310839,-1.25656,-0.10555,0,0,0,0
1028,343,1.029,0.0654107,-0.0297697,-1.28152,-0.104966,0,0,0,0
1029,343,1.029,0.0673565,-0.0287423,-1.30091,-0.105175,0,0,0,0
1030,344,1.032,0.0696557,-0.0331831,-1.32229,-0.0970114,0,0,0,0
1031,344,1.032,0.0722144,-0.032211,-1.34395,-0.0938593,0,0,0,0
1032,344,1.032,0.0741331,-0.0314012,-1.3608,-0.0928863,0,0,0,0
1033,345,1.035,0.0797514,-0.0285706,-1.38236,-0.0947546,0,0,0,0
1034,345,1.035,0.0830231,-0.0271427,-1.40309,-0.0968092,0,0,0,0
1035,345,1.035,0.0853697,-0.0259745,-1.41877,-0.0984866,0,0,0,0
1036,346,1.038,0.0888926,-0.0226676,-1.44063,-0.0903245,0,0,0,0
1037,346,1.038,0.0924313,-0.0197381,-1.46011,-0.0872996,0,0,0,0
1038,346,1.038,0.0950021,-0.0174897,-1.47491,-0.0864535,0,0,0,0
1039,347,1.041,0.100235,-0.0154427,-1.49632,-0.0812903,0,0,0,0
1040,347,1.041,0.103877,-0.0142233,-1.51583,-0.0796995,0,0,0,0
1041,347,1.041,0.106579,-0.0131653,-1.53052,-0.0796121,0,0,0,0
1042,348,1.044,0.111261,-0.0122413,-1.54959,-0.0758696,0,0,0,0
1043,348,1.044,0.114315,-0.0108265,-1.56601,-0.0747586,0,0,0,0
1044,348,1.044,0.116666,-0.00968204,-1.57855,-0.074912,0,0,0,0
1045,349,1.047,0.117364,-0.00762904,-1.59916,-0.0747243,0,0,0,0
1046,349,1.047,0.119287,-0.0052271,-1.61653,-0.0757719,0,0,0,0
